,Frame,Time_Seconds,az_camera1_Rotation_X,az_camera1_Rotation_Y,az_camera1_Rotation_Z,az_camera1_Rotation_W,az_camera1_Position_X,az_camera1_Position_Y,az_camera1_Position_Z
294,294,4.900000,-0.067512,-0.129762,-0.008860,-0.989204,1.051166,0.955263,-1.177273
295,295,4.916667,-0.066361,-0.129897,-0.009349,-0.989260,1.051144,0.955363,-1.177295
296,296,4.933333,-0.066223,-0.129796,-0.009457,-0.989282,1.051152,0.955341,-1.177290
297,297,4.950000,-0.067551,-0.129840,-0.008817,-0.989192,1.051173,0.955232,-1.177258
298,298,4.966667,-0.067605,-0.129829,-0.008795,-0.989190,1.051156,0.955252,-1.177283
299,299,4.983333,-0.067396,-0.129716,-0.008732,-0.989219,1.051118,0.955279,-1.177275
300,300,5.000000,-0.067325,-0.129874,-0.008821,-0.989203,1.051165,0.955263,-1.177252
301,301,5.016667,-0.067593,-0.129816,-0.008878,-0.989192,1.051166,0.955250,-1.177261
302,302,5.033333,-0.067537,-0.129759,-0.008853,-0.989203,1.051126,0.955252,-1.177267
303,303,5.050000,-0.067525,-0.129705,-0.008904,-0.989211,1.051126,0.955232,-1.177249
304,304,5.066667,-0.067701,-0.129794,-0.009000,-0.989186,1.051160,0.955204,-1.177239
305,305,5.083333,-0.067454,-0.129782,-0.008791,-0.989206,1.051125,0.955229,-1.177257
306,306,5.100000,-0.067391,-0.129651,-0.008797,-0.989228,1.051095,0.955229,-1.177268
307,307,5.116667,-0.067592,-0.129730,-0.009043,-0.989202,1.051130,0.955191,-1.177243
308,308,5.133333,-0.067722,-0.129780,-0.008845,-0.989188,1.051146,0.955196,-1.177255
309,309,5.150000,-0.067706,-0.129808,-0.008760,-0.989186,1.051094,0.955238,-1.177242
310,310,5.166667,-0.067405,-0.129754,-0.008853,-0.989213,1.051100,0.955232,-1.177255
311,311,5.183333,-0.067624,-0.129850,-0.008929,-0.989185,1.051131,0.955213,-1.177247
312,312,5.200000,-0.067787,-0.129781,-0.008910,-0.989183,1.051106,0.955225,-1.177244
313,313,5.216667,-0.067664,-0.129709,-0.008938,-0.989200,1.051096,0.955219,-1.177228
314,314,5.233333,-0.067825,-0.129797,-0.008877,-0.989178,1.051127,0.955219,-1.177214
315,315,5.250000,-0.067724,-0.129817,-0.008842,-0.989183,1.051116,0.955236,-1.177231
316,316,5.266667,-0.067496,-0.129658,-0.008760,-0.989220,1.051081,0.955267,-1.177248
317,317,5.283333,-0.067631,-0.129742,-0.008933,-0.989198,1.051113,0.955238,-1.177222
318,318,5.300000,-0.067857,-0.129754,-0.008930,-0.989181,1.051149,0.955214,-1.177233
319,319,5.316667,-0.067740,-0.129756,-0.008952,-0.989189,1.051104,0.955256,-1.177245
320,320,5.333333,-0.067398,-0.129721,-0.008865,-0.989218,1.051096,0.955267,-1.177263
321,321,5.350000,-0.067408,-0.129876,-0.008749,-0.989198,1.051148,0.955243,-1.177269
322,322,5.366667,-0.067720,-0.129857,-0.008739,-0.989179,1.051147,0.955235,-1.177257
323,323,5.383333,-0.067599,-0.129824,-0.008787,-0.989191,1.051106,0.955247,-1.177253
324,324,5.400000,-0.067521,-0.129769,-0.008820,-0.989203,1.051142,0.955225,-1.177274
325,325,5.416667,-0.067530,-0.129786,-0.008751,-0.989201,1.051139,0.955234,-1.177288
326,326,5.433333,-0.067402,-0.129775,-0.008814,-0.989211,1.051105,0.955271,-1.177295
327,327,5.450000,-0.067478,-0.129732,-0.008851,-0.989211,1.051116,0.955252,-1.177271
328,328,5.466667,-0.067669,-0.129769,-0.008847,-0.989193,1.051171,0.955227,-1.177252
329,329,5.483333,-0.067756,-0.129723,-0.008871,-0.989193,1.051144,0.955261,-1.177261
330,330,5.500000,-0.067093,-0.129177,-0.006426,-0.989328,1.051209,0.955149,-1.177238
331,331,5.516667,-0.067040,-0.128907,-0.004602,-0.989377,1.051252,0.955014,-1.177171
332,332,5.533333,-0.067554,-0.129814,-0.008822,-0.989195,1.051153,0.955249,-1.177270
333,333,5.550000,-0.067460,-0.129767,-0.008804,-0.989208,1.051117,0.955264,-1.177270
334,334,5.566667,-0.067372,-0.129814,-0.008875,-0.989207,1.051131,0.955272,-1.177264
335,335,5.583333,-0.067464,-0.129828,-0.008989,-0.989198,1.051146,0.955267,-1.177265
336,336,5.600000,-0.067397,-0.129802,-0.008858,-0.989207,1.051117,0.955295,-1.177281
337,337,5.616667,-0.067333,-0.129785,-0.008820,-0.989214,1.051109,0.955287,-1.177260
338,338,5.633333,-0.067515,-0.129761,-0.008930,-0.989204,1.051157,0.955246,-1.177241
339,339,5.650000,-0.067596,-0.129710,-0.008779,-0.989206,1.051165,0.955258,-1.177269
340,340,5.666667,-0.067368,-0.129782,-0.008883,-0.989211,1.051115,0.955285,-1.177277
341,341,5.683333,-0.067411,-0.129823,-0.008853,-0.989203,1.051127,0.955273,-1.177251
342,342,5.700000,-0.067646,-0.129688,-0.008774,-0.989206,1.051149,0.955229,-1.177245
343,343,5.716667,-0.067703,-0.129920,-0.008863,-0.989171,1.051125,0.955248,-1.177227
344,344,5.733333,-0.067436,-0.129747,-0.008825,-0.989212,1.051117,0.955236,-1.177253
345,345,5.750000,-0.067639,-0.129817,-0.008951,-0.989188,1.051140,0.955230,-1.177256
346,346,5.766667,-0.067627,-0.129833,-0.008883,-0.989187,1.051105,0.955237,-1.177270
347,347,5.783333,-0.067696,-0.129860,-0.008697,-0.989181,1.051088,0.955266,-1.177252
348,348,5.800000,-0.067667,-0.129836,-0.008908,-0.989184,1.051120,0.955224,-1.177247
349,349,5.816667,-0.067713,-0.129809,-0.008860,-0.989185,1.051143,0.955214,-1.177269
350,350,5.833333,-0.067611,-0.129921,-0.008742,-0.989178,1.051103,0.955259,-1.177247
351,351,5.850000,-0.067272,-0.129294,-0.006267,-0.989302,1.051202,0.955120,-1.177185
352,352,5.866667,-0.067836,-0.129952,-0.008906,-0.989157,1.051132,0.955232,-1.177227
353,353,5.883333,-0.065765,-0.128973,-0.009636,-0.989418,1.051164,0.955157,-1.177328
354,354,5.900000,-0.067658,-0.129890,-0.008817,-0.989178,1.051102,0.955249,-1.177245
355,355,5.916667,-0.067546,-0.129903,-0.008870,-0.989184,1.051137,0.955248,-1.177257
356,356,5.933333,-0.067864,-0.129952,-0.008946,-0.989155,1.051130,0.955263,-1.177259
357,357,5.950000,-0.067641,-0.129844,-0.008794,-0.989186,1.051103,0.955296,-1.177269
358,358,5.966667,-0.067443,-0.129812,-0.008898,-0.989202,1.051134,0.955267,-1.177264
359,359,5.983333,-0.067692,-0.129841,-0.008785,-0.989182,1.051177,0.955212,-1.177271
360,360,6.000000,-0.067515,-0.129685,-0.008852,-0.989214,1.051124,0.955257,-1.177291
361,361,6.016667,-0.067394,-0.129770,-0.008829,-0.989212,1.051111,0.955284,-1.177271
362,362,6.033333,-0.067522,-0.129861,-0.008908,-0.989190,1.051142,0.955254,-1.177255
363,363,6.050000,-0.067775,-0.129879,-0.008746,-0.989172,1.051156,0.955242,-1.177264
364,364,6.066667,-0.067647,-0.129785,-0.008733,-0.989193,1.051113,0.955255,-1.177270
365,365,6.083333,-0.067452,-0.129852,-0.008857,-0.989197,1.051141,0.955247,-1.177254
366,366,6.100000,-0.067628,-0.129946,-0.008722,-0.989174,1.051160,0.955242,-1.177257
367,367,6.116667,-0.067517,-0.129810,-0.008838,-0.989198,1.051120,0.955278,-1.177279
368,368,6.133333,-0.067439,-0.129743,-0.008870,-0.989212,1.051126,0.955272,-1.177266
369,369,6.150000,-0.067585,-0.129920,-0.009050,-0.989177,1.051177,0.955239,-1.177262
370,370,6.166667,-0.067591,-0.129852,-0.008708,-0.989189,1.051160,0.955245,-1.177277
371,371,6.183333,-0.067264,-0.129830,-0.008724,-0.989214,1.051110,0.955273,-1.177272
372,372,6.200000,-0.066921,-0.128945,-0.004539,-0.989381,1.051244,0.954996,-1.177154
373,373,6.216667,-0.067659,-0.129792,-0.008847,-0.989191,1.051162,0.955217,-1.177251
374,374,6.233333,-0.067838,-0.129854,-0.008877,-0.989170,1.051122,0.955243,-1.177235
375,375,6.250000,-0.067659,-0.129918,-0.008846,-0.989174,1.051118,0.955259,-1.177221
376,376,6.266667,-0.067536,-0.129852,-0.009033,-0.989190,1.051141,0.955243,-1.177241
377,377,6.283333,-0.067679,-0.129846,-0.008930,-0.989182,1.051125,0.955266,-1.177244
378,378,6.300000,-0.067681,-0.129804,-0.008964,-0.989186,1.051099,0.955272,-1.177238
379,379,6.316667,-0.067623,-0.129781,-0.009012,-0.989193,1.051132,0.955219,-1.177248
380,380,6.333333,-0.067711,-0.129855,-0.008820,-0.989179,1.051148,0.955190,-1.177261
381,381,6.350000,-0.067694,-0.129807,-0.008791,-0.989187,1.051079,0.955235,-1.177254
382,382,6.366667,-0.067605,-0.129808,-0.008760,-0.989193,1.051092,0.955238,-1.177235
383,383,6.383333,-0.067700,-0.129803,-0.008916,-0.989186,1.051132,0.955201,-1.177253
384,384,6.400000,-0.067817,-0.129712,-0.008843,-0.989190,1.051107,0.955211,-1.177278
385,385,6.416667,-0.067657,-0.129698,-0.008770,-0.989204,1.051086,0.955218,-1.177281
386,386,6.433333,-0.067522,-0.129856,-0.008879,-0.989191,1.051116,0.955216,-1.177266
387,387,6.450000,-0.067644,-0.129771,-0.008776,-0.989195,1.051106,0.955216,-1.177283
388,388,6.466667,-0.067690,-0.129771,-0.008741,-0.989192,1.051077,0.955223,-1.177269
389,389,6.483333,-0.067626,-0.129778,-0.008813,-0.989195,1.051105,0.955194,-1.177269
390,390,6.500000,-0.067655,-0.129812,-0.008722,-0.989189,1.051149,0.955175,-1.177273
391,391,6.516667,-0.067246,-0.129161,-0.006342,-0.989321,1.051204,0.955076,-1.177255
392,392,6.533333,-0.067239,-0.129108,-0.006141,-0.989329,1.051202,0.955083,-1.177250
393,393,6.550000,-0.067362,-0.129248,-0.006471,-0.989301,1.051241,0.955069,-1.177223
394,394,6.566667,-0.067609,-0.129779,-0.008663,-0.989197,1.051157,0.955207,-1.177287
395,395,6.583333,-0.067521,-0.129742,-0.008793,-0.989207,1.051114,0.955235,-1.177287
396,396,6.600000,-0.067591,-0.129913,-0.008729,-0.989180,1.051130,0.955251,-1.177269
397,397,6.616667,-0.067567,-0.129804,-0.008708,-0.989197,1.051157,0.955247,-1.177274
398,398,6.633333,-0.067449,-0.129811,-0.008740,-0.989203,1.051134,0.955261,-1.177270
399,399,6.650000,-0.067523,-0.129748,-0.008793,-0.989206,1.051131,0.955236,-1.177258
400,400,6.666667,-0.067674,-0.129771,-0.008897,-0.989192,1.051157,0.955221,-1.177249
401,401,6.683333,-0.067562,-0.129739,-0.008617,-0.989206,1.051144,0.955247,-1.177272
402,402,6.700000,-0.067115,-0.129103,-0.006215,-0.989338,1.051224,0.955135,-1.177226
403,403,6.716667,-0.067371,-0.129783,-0.008821,-0.989212,1.051142,0.955234,-1.177241
404,404,6.733333,-0.067617,-0.129793,-0.008646,-0.989195,1.051175,0.955216,-1.177246
405,405,6.750000,-0.067507,-0.129849,-0.008848,-0.989194,1.051128,0.955256,-1.177261
406,406,6.766667,-0.067423,-0.129929,-0.008711,-0.989190,1.051137,0.955272,-1.177239
407,407,6.783333,-0.067650,-0.129946,-0.008713,-0.989172,1.051160,0.955253,-1.177221
408,408,6.800000,-0.067855,-0.129916,-0.008812,-0.989161,1.051125,0.955254,-1.177225
409,409,6.816667,-0.067769,-0.129785,-0.008662,-0.989186,1.051100,0.955244,-1.177232
410,410,6.833333,-0.067598,-0.129820,-0.008919,-0.989190,1.051133,0.955213,-1.177232
411,411,6.850000,-0.067822,-0.129888,-0.008937,-0.989166,1.051138,0.955225,-1.177216
412,412,6.866667,-0.067676,-0.129865,-0.008758,-0.989181,1.051101,0.955261,-1.177228
413,413,6.883333,-0.067614,-0.129869,-0.008807,-0.989184,1.051115,0.955243,-1.177212
414,414,6.900000,-0.067719,-0.129757,-0.008876,-0.989191,1.051144,0.955200,-1.177240
415,415,6.916667,-0.067837,-0.129875,-0.008873,-0.989167,1.051115,0.955237,-1.177244
416,416,6.933333,-0.067639,-0.129823,-0.008831,-0.989188,1.051101,0.955257,-1.177238
417,417,6.950000,-0.067568,-0.129870,-0.008950,-0.989186,1.051140,0.955222,-1.177225
418,418,6.966667,-0.067890,-0.129868,-0.008714,-0.989166,1.051123,0.955213,-1.177222
419,419,6.983333,-0.067791,-0.129858,-0.008867,-0.989173,1.051097,0.955230,-1.177245
420,420,7.000000,-0.067567,-0.129836,-0.008981,-0.989190,1.051128,0.955209,-1.177245
421,421,7.016667,-0.067649,-0.129855,-0.008735,-0.989184,1.051171,0.955195,-1.177232
422,422,7.033333,-0.067640,-0.129930,-0.008732,-0.989175,1.051124,0.955241,-1.177224
423,423,7.050000,-0.067421,-0.129867,-0.008784,-0.989198,1.051131,0.955258,-1.177244
424,424,7.066667,-0.068363,-0.129076,-0.010824,-0.989216,1.051270,0.955148,-1.177381
425,425,7.083333,-0.068283,-0.129769,-0.008641,-0.989153,1.051172,0.955217,-1.177290
426,426,7.100000,-0.067881,-0.129737,-0.008688,-0.989184,1.051138,0.955228,-1.177262
427,427,7.116667,-0.068471,-0.128916,-0.007633,-0.989259,1.051294,0.955054,-1.177296
428,428,7.133333,-0.068632,-0.129020,-0.007477,-0.989236,1.051236,0.955092,-1.177293
429,429,7.150000,-0.068570,-0.129266,-0.006772,-0.989213,1.051187,0.955121,-1.177252
430,430,7.166667,-0.068297,-0.128884,-0.005359,-0.989291,1.051228,0.954961,-1.177234
431,431,7.183333,-0.068481,-0.128738,-0.006034,-0.989293,1.051283,0.954942,-1.177238
432,432,7.200000,-0.067974,-0.129541,-0.003943,-0.989234,1.051169,0.955050,-1.177109
433,433,7.216667,-0.068089,-0.129538,-0.006090,-0.989215,1.051175,0.955150,-1.177194
434,434,7.233333,-0.068339,-0.128974,-0.005508,-0.989275,1.051255,0.954968,-1.177191
435,435,7.250000,-0.068178,-0.129166,-0.004900,-0.989264,1.051196,0.955012,-1.177181
436,436,7.266667,-0.068213,-0.129603,-0.005783,-0.989200,1.051145,0.955146,-1.177186
437,437,7.283333,-0.068327,-0.128787,-0.005669,-0.989299,1.051273,0.954930,-1.177227
438,438,7.300000,-0.068259,-0.128941,-0.005252,-0.989286,1.051249,0.954955,-1.177197
439,439,7.316667,-0.068141,-0.129221,-0.004528,-0.989261,1.051173,0.955006,-1.177165
440,440,7.333333,-0.068122,-0.128891,-0.005102,-0.989303,1.051193,0.954960,-1.177205
441,441,7.350000,-0.068342,-0.128687,-0.005724,-0.989311,1.051266,0.954919,-1.177199
442,442,7.366667,-0.068141,-0.129120,-0.004884,-0.989273,1.051216,0.954977,-1.177169
443,443,7.383333,-0.068352,-0.129432,-0.006103,-0.989211,1.051194,0.955114,-1.177186
444,444,7.400000,-0.068347,-0.128711,-0.005847,-0.989307,1.051284,0.954937,-1.177225
445,445,7.416667,-0.068232,-0.128909,-0.005308,-0.989292,1.051252,0.954949,-1.177193
446,446,7.433333,-0.066318,-0.128378,-0.006817,-0.989482,1.051216,0.955031,-1.177263
447,447,7.450000,-0.068277,-0.128861,-0.005194,-0.989296,1.051228,0.954948,-1.177170
448,448,7.466667,-0.068338,-0.128540,-0.006265,-0.989327,1.051282,0.954906,-1.177241
449,449,7.483333,-0.068235,-0.129000,-0.005135,-0.989281,1.051208,0.954965,-1.177194
450,450,7.500000,-0.066217,-0.128072,-0.005615,-0.989536,1.051233,0.954857,-1.177261
451,451,7.516667,-0.068372,-0.128606,-0.006178,-0.989317,1.051274,0.954881,-1.177241
452,452,7.533333,-0.068263,-0.128770,-0.005601,-0.989306,1.051265,0.954932,-1.177224
453,453,7.550000,-0.066456,-0.131199,-0.001704,-0.989125,1.050945,0.955251,-1.176881
454,454,7.566667,-0.067895,-0.128972,-0.004882,-0.989309,1.051218,0.954943,-1.177159
455,455,7.583333,-0.068293,-0.128991,-0.005439,-0.989277,1.051228,0.954934,-1.177149
456,456,7.600000,-0.068504,-0.129271,-0.006691,-0.989218,1.051211,0.955050,-1.177206
457,457,7.616667,-0.067500,-0.129238,-0.006483,-0.989292,1.051189,0.955113,-1.177235
458,458,7.633333,-0.067305,-0.129169,-0.004793,-0.989324,1.051241,0.954991,-1.177160
459,459,7.650000,-0.067253,-0.129195,-0.005016,-0.989323,1.051234,0.955000,-1.177172
460,460,7.666667,-0.067218,-0.129232,-0.006736,-0.989311,1.051225,0.955131,-1.177241
461,461,7.683333,-0.067377,-0.129798,-0.008842,-0.989209,1.051147,0.955257,-1.177267
462,462,7.700000,-0.067498,-0.129785,-0.008840,-0.989203,1.051186,0.955237,-1.177266
463,463,7.716667,-0.067214,-0.129631,-0.008831,-0.989242,1.051157,0.955267,-1.177266
464,464,7.733333,-0.067055,-0.129610,-0.008953,-0.989255,1.051141,0.955277,-1.177238
465,465,7.750000,-0.067151,-0.129671,-0.008814,-0.989241,1.051190,0.955239,-1.177229
466,466,7.766667,-0.067279,-0.129597,-0.008814,-0.989242,1.051166,0.955229,-1.177246
467,467,7.783333,-0.067361,-0.129732,-0.008839,-0.989219,1.051130,0.955289,-1.177249
468,468,7.800000,-0.066332,-0.129409,-0.009405,-0.989326,1.051097,0.955330,-1.177304
469,469,7.816667,-0.067030,-0.129423,-0.008999,-0.989280,1.051127,0.955284,-1.177311
470,470,7.833333,-0.065877,-0.129422,-0.009894,-0.989349,1.051086,0.955388,-1.177308
471,471,7.850000,-0.065397,-0.129256,-0.009952,-0.989402,1.051084,0.955411,-1.177313
472,472,7.866667,-0.064017,-0.128738,-0.010451,-0.989555,1.051164,0.955343,-1.177336
473,473,7.883333,-0.064198,-0.128771,-0.010313,-0.989540,1.051151,0.955353,-1.177349
474,474,7.900000,-0.063941,-0.128606,-0.010266,-0.989579,1.051119,0.955355,-1.177357
475,475,7.916667,-0.064028,-0.128744,-0.010307,-0.989555,1.051138,0.955328,-1.177326
476,476,7.933333,-0.064304,-0.128640,-0.010481,-0.989549,1.051159,0.955289,-1.177332
477,477,7.950000,-0.064124,-0.128568,-0.010317,-0.989572,1.051110,0.955313,-1.177367
478,478,7.966667,-0.063937,-0.128563,-0.010460,-0.989583,1.051102,0.955301,-1.177348
479,479,7.983333,-0.064314,-0.128631,-0.010318,-0.989551,1.051146,0.955243,-1.177335
480,480,8.000000,-0.064302,-0.128598,-0.010513,-0.989554,1.051132,0.955254,-1.177359
481,481,8.016667,-0.064098,-0.128551,-0.010306,-0.989576,1.051089,0.955286,-1.177360
482,482,8.033333,-0.064059,-0.128715,-0.010365,-0.989556,1.051112,0.955300,-1.177341
483,483,8.050000,-0.064296,-0.128692,-0.010404,-0.989543,1.051128,0.955280,-1.177351
484,484,8.066667,-0.064074,-0.128548,-0.010351,-0.989577,1.051094,0.955272,-1.177377
485,485,8.083333,-0.064194,-0.128515,-0.010443,-0.989573,1.051097,0.955266,-1.177366
486,486,8.100000,-0.065841,-0.128728,-0.009791,-0.989443,1.051119,0.955169,-1.177349
487,487,8.116667,-0.065151,-0.128149,-0.006133,-0.989594,1.051169,0.954985,-1.177307
488,488,8.133333,-0.063549,-0.128048,-0.006752,-0.989707,1.051165,0.955086,-1.177314
489,489,8.150000,-0.065172,-0.128089,-0.006192,-0.989600,1.051168,0.954987,-1.177291
490,490,8.166667,-0.065804,-0.128589,-0.009585,-0.989466,1.051136,0.955167,-1.177371
491,491,8.183333,-0.064419,-0.128556,-0.010203,-0.989555,1.051123,0.955298,-1.177387
492,492,8.200000,-0.064287,-0.128727,-0.010154,-0.989542,1.051104,0.955326,-1.177377
493,493,8.216667,-0.064423,-0.128830,-0.010342,-0.989518,1.051135,0.955326,-1.177365
494,494,8.233333,-0.064220,-0.128770,-0.010381,-0.989538,1.051121,0.955320,-1.177384
495,495,8.250000,-0.063936,-0.128646,-0.010370,-0.989573,1.051107,0.955316,-1.177373
496,496,8.266667,-0.064210,-0.128710,-0.010320,-0.989547,1.051147,0.955297,-1.177346
497,497,8.283333,-0.064222,-0.128762,-0.010239,-0.989541,1.051150,0.955312,-1.177362
498,498,8.300000,-0.063786,-0.128707,-0.010351,-0.989575,1.051119,0.955355,-1.177377
499,499,8.316667,-0.063777,-0.128703,-0.010409,-0.989576,1.051135,0.955355,-1.177358
500,500,8.333333,-0.064250,-0.128813,-0.010337,-0.989531,1.051173,0.955308,-1.177371
501,501,8.350000,-0.065969,-0.128970,-0.009353,-0.989408,1.051173,0.955192,-1.177331
502,502,8.366667,-0.066038,-0.129108,-0.009256,-0.989386,1.051154,0.955205,-1.177330
503,503,8.383333,-0.066259,-0.129296,-0.009425,-0.989345,1.051170,0.955215,-1.177327
504,504,8.400000,-0.066139,-0.129236,-0.009491,-0.989360,1.051164,0.955220,-1.177349
505,505,8.416667,-0.066000,-0.129197,-0.009386,-0.989376,1.051154,0.955219,-1.177341
506,506,8.433333,-0.066290,-0.129255,-0.009284,-0.989350,1.051169,0.955190,-1.177314
507,507,8.450000,-0.066304,-0.129237,-0.009117,-0.989353,1.051192,0.955162,-1.177324
508,508,8.466667,-0.064717,-0.129136,-0.009803,-0.989464,1.051175,0.955268,-1.177350
509,509,8.483333,-0.067183,-0.129234,-0.006351,-0.989315,1.051224,0.955132,-1.177204
510,510,8.500000,-0.067186,-0.129009,-0.004836,-0.989353,1.051268,0.954999,-1.177159
511,511,8.516667,-0.067777,-0.129839,-0.008677,-0.989178,1.051164,0.955226,-1.177242
512,512,8.533333,-0.067431,-0.129817,-0.008745,-0.989204,1.051124,0.955254,-1.177260
513,513,8.550000,-0.067081,-0.129115,-0.004772,-0.989347,1.051234,0.954994,-1.177182
514,514,8.566667,-0.067777,-0.129951,-0.008908,-0.989161,1.051121,0.955243,-1.177261
515,515,8.583333,-0.067651,-0.129863,-0.008796,-0.989182,1.051095,0.955248,-1.177258
516,516,8.600000,-0.067656,-0.130312,-0.010073,-0.989111,1.050941,0.955247,-1.177228
517,517,8.616667,-0.067088,-0.129610,-0.004167,-0.989284,1.051255,0.954931,-1.177265
518,518,8.633333,-0.066945,-0.129573,-0.003793,-0.989300,1.051257,0.954950,-1.177295
519,519,8.650000,-0.066676,-0.129444,-0.003503,-0.989336,1.051275,0.954954,-1.177282
520,520,8.666667,-0.067141,-0.129330,-0.004017,-0.989318,1.051299,0.954941,-1.177249
521,521,8.683333,-0.067382,-0.129554,-0.004184,-0.989272,1.051253,0.954957,-1.177253
522,522,8.700000,-0.068543,-0.131788,-0.003575,-0.988899,1.051042,0.954970,-1.177102
523,523,8.716667,-0.066996,-0.129481,-0.003984,-0.989308,1.051231,0.954936,-1.177245
524,524,8.733333,-0.067221,-0.129485,-0.004339,-0.989291,1.051257,0.954958,-1.177243
525,525,8.750000,-0.064105,-0.127620,-0.005172,-0.989736,1.051342,0.954871,-1.177417
526,526,8.766667,-0.067388,-0.129139,-0.004392,-0.989324,1.051276,0.954973,-1.177252
527,527,8.783333,-0.067671,-0.129002,-0.004883,-0.989321,1.051327,0.954955,-1.177236
528,528,8.800000,-0.067687,-0.129006,-0.004910,-0.989319,1.051283,0.954975,-1.177303
529,529,8.816667,-0.067429,-0.128998,-0.004570,-0.989339,1.051260,0.954975,-1.177309
530,530,8.833333,-0.067705,-0.128915,-0.004765,-0.989330,1.051297,0.954962,-1.177268
531,531,8.850000,-0.068072,-0.129108,-0.005156,-0.989278,1.051297,0.954972,-1.177287
532,532,8.866667,-0.071108,-0.131837,-0.003753,-0.988711,1.051097,0.955077,-1.177023
533,533,8.883333,-0.067435,-0.128933,-0.004513,-0.989348,1.051295,0.954971,-1.177280
534,534,8.900000,-0.067635,-0.128992,-0.004796,-0.989325,1.051332,0.954974,-1.177256
535,535,8.916667,-0.064524,-0.127237,-0.005721,-0.989755,1.051377,0.954873,-1.177431
536,536,8.933333,-0.067518,-0.128988,-0.004545,-0.989335,1.051261,0.954973,-1.177282
537,537,8.950000,-0.067738,-0.128965,-0.004858,-0.989321,1.051302,0.954951,-1.177266
