Frame,Time_Seconds,camera_Rotation_X,camera_Rotation_Y,camera_Rotation_Z,camera_Rotation_W,camera_Position_X,camera_Position_Y,camera_Position_Z
1230,20.500000,-0.035560,-0.990073,-0.135680,0.009079,0.164725,1.288117,-0.238381
1231,20.516667,-0.038629,-0.989909,-0.135206,0.017523,0.157639,1.288089,-0.238945
1232,20.533333,-0.038152,-0.989937,-0.134334,0.022865,0.150657,1.287836,-0.239638
1233,20.550000,-0.039635,-0.989561,-0.134974,0.031295,0.143767,1.287855,-0.240119
1234,20.566667,-0.041950,-0.989145,-0.135739,0.037529,0.136938,1.287794,-0.240496
1235,20.583333,-0.041186,-0.988882,-0.135747,0.044595,0.130140,1.287647,-0.240843
1236,20.600000,-0.040356,-0.988924,-0.133452,0.050911,0.123574,1.287607,-0.241345
1237,20.616667,-0.043146,-0.988448,-0.133306,0.057784,0.117154,1.287436,-0.241641
1238,20.633333,-0.042970,-0.988169,-0.132096,0.065008,0.110537,1.287524,-0.241821
1239,20.650000,-0.046195,-0.987743,-0.130428,0.072234,0.104140,1.287692,-0.241948
1240,20.666667,-0.047988,-0.986988,-0.130958,0.080015,0.097957,1.287906,-0.241936
1241,20.683333,-0.048736,-0.986623,-0.128795,0.087245,0.091728,1.288010,-0.241856
1242,20.700000,-0.049398,-0.985977,-0.129496,0.092951,0.085505,1.288148,-0.241854
1243,20.716667,-0.050797,-0.985197,-0.129330,0.100400,0.079655,1.288199,-0.241812
1244,20.733333,-0.052899,-0.984637,-0.126580,0.108022,0.073569,1.288275,-0.241923
1245,20.750000,-0.050827,-0.984089,-0.125595,0.114939,0.067640,1.288272,-0.241962
1246,20.766667,-0.051606,-0.983430,-0.123985,0.121782,0.061665,1.288201,-0.241791
1247,20.783333,-0.053335,-0.982393,-0.122771,0.130330,0.055792,1.288462,-0.241926
1248,20.800000,-0.053320,-0.981373,-0.123393,0.137256,0.050092,1.288656,-0.241846
1249,20.816667,-0.049725,-0.980180,-0.121871,0.148060,0.043978,1.288511,-0.241119
1250,20.833333,-0.053573,-0.978994,-0.121507,0.154713,0.038450,1.288731,-0.241342
1251,20.850000,-0.057296,-0.977981,-0.121275,0.159885,0.032834,1.289004,-0.241851
1252,20.866667,-0.058209,-0.976662,-0.120427,0.168051,0.027281,1.288984,-0.241811
1253,20.883333,-0.056251,-0.975602,-0.117475,0.176736,0.021261,1.288775,-0.242149
1254,20.900000,-0.058242,-0.973584,-0.117890,0.186668,0.015679,1.288816,-0.242428
1255,20.916667,-0.059329,-0.972218,-0.117144,0.193779,0.009851,1.288629,-0.242497
1256,20.933333,-0.058750,-0.970675,-0.118121,0.200962,0.003686,1.288380,-0.242712
1257,20.950000,-0.058344,-0.968843,-0.118570,0.209478,-0.002150,1.288310,-0.242801
1258,20.966667,-0.059714,-0.966671,-0.118519,0.218940,-0.008181,1.288341,-0.243041
1259,20.983333,-0.060059,-0.964306,-0.118755,0.228919,-0.014061,1.288125,-0.242765
1260,21.000000,-0.062516,-0.962574,-0.120443,0.234600,-0.020067,1.288356,-0.242595
1261,21.016667,-0.061601,-0.959339,-0.120534,0.247681,-0.025921,1.288217,-0.242278
1262,21.033333,-0.067585,-0.955848,-0.122484,0.258427,-0.032138,1.287921,-0.242166
1263,21.050000,-0.048107,-0.956975,-0.113127,0.262846,-0.037085,1.287656,-0.243009
1264,21.066667,-0.068112,-0.949855,-0.120021,0.280592,-0.044051,1.287739,-0.241510
1265,21.083333,-0.057114,-0.946979,-0.113833,0.294975,-0.049673,1.288307,-0.241228
1266,21.100000,-0.058750,-0.943525,-0.113516,0.305653,-0.055384,1.288473,-0.240399
1267,21.116667,-0.060073,-0.939188,-0.114103,0.318272,-0.061164,1.288546,-0.239439
1268,21.133333,-0.061202,-0.935981,-0.112419,0.327959,-0.066983,1.288703,-0.238346
1269,21.150000,-0.063083,-0.913253,-0.124316,0.382799,-0.072242,1.287481,-0.240421
1270,21.166667,-0.075742,-0.915393,-0.123642,0.375543,-0.077114,1.287486,-0.238507
1271,21.183333,-0.066285,-0.923882,-0.096643,0.364293,-0.083824,1.289688,-0.233458
1272,21.200000,-0.059608,-0.919279,-0.106885,0.374098,-0.089778,1.289167,-0.232069
1273,21.216667,-0.066927,-0.911062,-0.108665,0.392019,-0.095379,1.289249,-0.230325
1274,21.233333,-0.061712,-0.907500,-0.108999,0.400943,-0.100333,1.289559,-0.227400
1275,21.250000,-0.066675,-0.902079,-0.108314,0.412404,-0.105663,1.289469,-0.224924
1276,21.266667,-0.081927,-0.896406,-0.114104,0.420387,-0.111210,1.288889,-0.221906
1277,21.283333,-0.071356,-0.888316,-0.109289,0.440294,-0.116382,1.289750,-0.219662
1278,21.300000,-0.075416,-0.884670,-0.116543,0.445072,-0.120936,1.288948,-0.216908
1279,21.316667,-0.076864,-0.878968,-0.118898,0.455379,-0.125748,1.288849,-0.213517
1280,21.333333,-0.082361,-0.872317,-0.106606,0.470015,-0.129852,1.289591,-0.209346
1281,21.350000,-0.101717,-0.860029,-0.112432,0.487199,-0.135127,1.288608,-0.206124
1282,21.366667,-0.076141,-0.861165,-0.105135,0.491472,-0.138526,1.289494,-0.201049
1283,21.383333,-0.074366,-0.854480,-0.104033,0.503499,-0.142869,1.289573,-0.196773
1284,21.400000,-0.080132,-0.843895,-0.105470,0.519899,-0.146888,1.288858,-0.192619
1285,21.416667,-0.079953,-0.836277,-0.104530,0.532281,-0.150441,1.288449,-0.187918
1286,21.433333,-0.082607,-0.829586,-0.102867,0.542569,-0.153852,1.288219,-0.183217
1287,21.450000,-0.085090,-0.819376,-0.089281,0.559832,-0.156705,1.288691,-0.179094
1288,21.466667,-0.083409,-0.815326,-0.099599,0.564240,-0.160316,1.287586,-0.172624
1289,21.483333,-0.084423,-0.810000,-0.099126,0.571792,-0.163178,1.286997,-0.167111
1290,21.500000,-0.081915,-0.800629,-0.097477,0.585475,-0.166274,1.286611,-0.161580
1291,21.516667,-0.083692,-0.793627,-0.094506,0.595165,-0.168835,1.286036,-0.155949
1292,21.533333,-0.081232,-0.787154,-0.092755,0.604306,-0.171327,1.285593,-0.149876
1293,21.550000,-0.083405,-0.779976,-0.089727,0.613702,-0.173697,1.285039,-0.143815
1294,21.566667,-0.081108,-0.774530,-0.086809,0.621280,-0.175651,1.284623,-0.137499
1295,21.583333,-0.082879,-0.768298,-0.085481,0.628922,-0.177341,1.284389,-0.130928
1296,21.600000,-0.083405,-0.761492,-0.083927,0.637283,-0.179096,1.283949,-0.124515
1297,21.616667,-0.082401,-0.754800,-0.083127,0.645427,-0.180653,1.283757,-0.117806
1298,21.633333,-0.082983,-0.747757,-0.080400,0.653842,-0.182116,1.283502,-0.111187
1299,21.650000,-0.081474,-0.741627,-0.079687,0.661061,-0.183328,1.283208,-0.104351
1300,21.666667,-0.082552,-0.734673,-0.080070,0.668603,-0.184331,1.283000,-0.097461
1301,21.683333,-0.084456,-0.727311,-0.075754,0.676866,-0.185236,1.282844,-0.090250
1302,21.700000,-0.086956,-0.720731,-0.075332,0.683601,-0.185997,1.282531,-0.083419
1303,21.716667,-0.088436,-0.713102,-0.074821,0.691424,-0.186700,1.282382,-0.076482
1304,21.733333,-0.088922,-0.703645,-0.069700,0.701512,-0.187295,1.282354,-0.069605
1305,21.750000,-0.087183,-0.697454,-0.073203,0.707530,-0.187720,1.281698,-0.062031
1306,21.766667,-0.089180,-0.689710,-0.070843,0.715073,-0.188057,1.281340,-0.054684
1307,21.783333,-0.087016,-0.683277,-0.069026,0.721663,-0.188090,1.281066,-0.047114
1308,21.800000,-0.088496,-0.674292,-0.065679,0.730195,-0.188333,1.280845,-0.040072
1309,21.816667,-0.088354,-0.668170,-0.063285,0.736028,-0.188058,1.280626,-0.032393
1310,21.833333,-0.089468,-0.660301,-0.061219,0.743135,-0.187688,1.280470,-0.024676
1311,21.850000,-0.089847,-0.654473,-0.058933,0.748412,-0.187072,1.280397,-0.017125
1312,21.866667,-0.091524,-0.646125,-0.058263,0.755481,-0.186231,1.280427,-0.009559
1313,21.883333,-0.092638,-0.639841,-0.058164,0.760683,-0.185332,1.280397,-0.001967
1314,21.900000,-0.104683,-0.627089,-0.055917,0.769854,-0.184759,1.279849,0.004957
1315,21.916667,-0.105497,-0.619467,-0.054511,0.775990,-0.183856,1.279776,0.012475
1316,21.933333,-0.107588,-0.612058,-0.053012,0.781665,-0.182938,1.279582,0.019807
1317,21.950000,-0.107248,-0.604295,-0.051599,0.787822,-0.181991,1.279390,0.027208
1318,21.966667,-0.109357,-0.596271,-0.050211,0.793713,-0.180813,1.279102,0.034611
1319,21.983333,-0.111308,-0.588506,-0.048216,0.799342,-0.179554,1.278860,0.041955
1320,22.000000,-0.111424,-0.580918,-0.046931,0.804933,-0.178138,1.278699,0.049564
1321,22.016667,-0.111660,-0.573712,-0.044344,0.810198,-0.176495,1.278364,0.056796
1322,22.033333,-0.111079,-0.565789,-0.042984,0.815902,-0.174715,1.278314,0.064164
1323,22.050000,-0.112250,-0.558135,-0.040579,0.821120,-0.172699,1.278257,0.071369
1324,22.066667,-0.111382,-0.550588,-0.039011,0.826392,-0.170616,1.278343,0.078502
1325,22.083333,-0.112013,-0.542588,-0.037995,0.831629,-0.168244,1.278504,0.085622
1326,22.100000,-0.115173,-0.535125,-0.037850,0.836028,-0.165947,1.278645,0.092454
1327,22.116667,-0.115387,-0.527102,-0.036579,0.841137,-0.163569,1.278782,0.099284
1328,22.133333,-0.116549,-0.519869,-0.034681,0.845547,-0.161076,1.278900,0.106053
1329,22.150000,-0.118168,-0.513365,-0.031917,0.849396,-0.158676,1.278954,0.112786
1330,22.166667,-0.117997,-0.505598,-0.033197,0.854017,-0.156220,1.279015,0.119419
1331,22.183333,-0.119793,-0.497152,-0.030966,0.858796,-0.153873,1.279023,0.125943
1332,22.200000,-0.116970,-0.488326,-0.031162,0.864225,-0.151353,1.279249,0.132702
1333,22.216667,-0.117481,-0.481689,-0.028593,0.867961,-0.148671,1.279443,0.139166
1334,22.233333,-0.119268,-0.469135,-0.028535,0.874570,-0.145841,1.279731,0.145518
1335,22.250000,-0.118137,-0.460466,-0.028696,0.879313,-0.143078,1.280149,0.151806
1336,22.266667,-0.115439,-0.454962,-0.029648,0.882499,-0.139815,1.280829,0.157636
1337,22.283333,-0.123982,-0.446982,-0.025029,0.885556,-0.137036,1.281908,0.163264
1338,22.300000,-0.111566,-0.436513,-0.033400,0.892129,-0.133740,1.281714,0.169791
1339,22.316667,-0.118245,-0.426068,-0.026595,0.896536,-0.131241,1.281675,0.174592
1340,22.333333,-0.115436,-0.415604,-0.032609,0.901601,-0.128038,1.282392,0.180763
1341,22.350000,-0.115252,-0.406861,-0.030490,0.905678,-0.125217,1.282638,0.186069
1342,22.366667,-0.114590,-0.397906,-0.029605,0.909760,-0.122330,1.282761,0.191506
1343,22.383333,-0.114913,-0.387318,-0.027961,0.914329,-0.119365,1.282889,0.196726
1344,22.400000,-0.117159,-0.375615,-0.025196,0.918995,-0.116362,1.283266,0.201769
1345,22.416667,-0.116851,-0.367402,-0.020164,0.922472,-0.113305,1.283718,0.206899
1346,22.433333,-0.117640,-0.355409,-0.019713,0.927069,-0.110023,1.283777,0.211704
1347,22.450000,-0.116928,-0.347529,-0.023185,0.930061,-0.106923,1.283501,0.216688
1348,22.466667,-0.119393,-0.336122,-0.020833,0.933988,-0.103637,1.283666,0.221482
1349,22.483333,-0.116274,-0.322831,-0.013301,0.939193,-0.100726,1.283846,0.225888
1350,22.500000,-0.113927,-0.311572,-0.014219,0.943261,-0.097425,1.283828,0.230470
1351,22.516667,-0.112134,-0.305006,-0.011147,0.945660,-0.094535,1.283577,0.234871
1352,22.533333,-0.116008,-0.289860,-0.008567,0.949974,-0.091457,1.283509,0.239049
1353,22.550000,-0.117135,-0.281993,-0.008554,0.952201,-0.088255,1.283299,0.243710
1354,22.566667,-0.115958,-0.271369,-0.008452,0.955427,-0.085106,1.283271,0.248026
1355,22.583333,-0.117057,-0.259346,-0.008294,0.958628,-0.081969,1.283430,0.252429
1356,22.600000,-0.117300,-0.247648,-0.008549,0.961685,-0.078683,1.283466,0.256542
1357,22.616667,-0.117436,-0.235487,-0.008005,0.964723,-0.075539,1.283557,0.260558
1358,22.633333,-0.116626,-0.223555,-0.006523,0.967667,-0.072297,1.283699,0.264322
1359,22.650000,-0.116267,-0.211551,-0.005513,0.970411,-0.069101,1.283846,0.268159
1360,22.666667,-0.114874,-0.198598,-0.005210,0.973312,-0.065809,1.284031,0.271756
1361,22.683333,-0.115745,-0.187676,-0.005742,0.975371,-0.062277,1.284276,0.275073
1362,22.700000,-0.114546,-0.176996,-0.005870,0.977506,-0.058891,1.284507,0.278323
1363,22.716667,-0.113896,-0.166807,-0.006764,0.979366,-0.055483,1.284547,0.281330
1364,22.733333,-0.115533,-0.155264,-0.003355,0.981088,-0.052247,1.284554,0.284498
1365,22.750000,-0.114451,-0.144314,-0.003610,0.982884,-0.048992,1.284546,0.287218
1366,22.766667,-0.112765,-0.132887,-0.002464,0.984693,-0.045946,1.284578,0.290102
1367,22.783333,-0.112405,-0.120597,-0.002664,0.986314,-0.042697,1.284243,0.292599
1368,22.800000,-0.112282,-0.112486,-0.002671,0.987285,-0.039381,1.284136,0.294829
1369,22.816667,-0.109773,-0.101341,-0.000814,0.988777,-0.036142,1.284224,0.297189
1370,22.833333,-0.109385,-0.092333,0.000132,0.989702,-0.032674,1.283970,0.299191
1371,22.850000,-0.114603,-0.080393,0.005669,0.990137,-0.029447,1.283400,0.300858
1372,22.866667,-0.110967,-0.067540,0.008011,0.991494,-0.025726,1.283107,0.302685
1373,22.883333,-0.108177,-0.061334,0.000918,0.992237,-0.022046,1.283192,0.304146
1374,22.900000,-0.106116,-0.055844,0.001377,0.992783,-0.018075,1.282833,0.305519
1375,22.916667,-0.101768,-0.043876,0.000381,0.993840,-0.014908,1.282949,0.307440
1376,22.933333,-0.105264,-0.039342,0.003241,0.993661,-0.010601,1.282214,0.308041
1377,22.950000,-0.105357,-0.025908,0.004421,0.994087,-0.007395,1.281853,0.309489
1378,22.966667,-0.104331,-0.021770,0.005781,0.994288,-0.003403,1.281523,0.310278
1379,22.983333,-0.102232,-0.016760,0.005557,0.994604,0.000460,1.281244,0.311314
1380,23.000000,-0.097591,-0.008467,0.003878,0.995183,0.004039,1.281118,0.312274
1381,23.016667,-0.098730,0.001470,0.008787,0.995074,0.007435,1.280729,0.313098
1382,23.033333,-0.101161,0.007691,0.014085,0.994741,0.010992,1.280420,0.313955
1383,23.050000,-0.096483,0.012407,0.010774,0.995199,0.014788,1.280523,0.314537
1384,23.066667,-0.097555,0.018595,0.012963,0.994972,0.018158,1.280333,0.315309
1385,23.083333,-0.095364,0.020452,0.012450,0.995155,0.021719,1.280141,0.315851
1386,23.100000,-0.098697,0.026893,0.017861,0.994594,0.025491,1.279593,0.316224
1387,23.116667,-0.097775,0.032080,0.014261,0.994589,0.029238,1.279281,0.316601
1388,23.133333,-0.097278,0.036142,0.016686,0.994461,0.032917,1.278975,0.317178
1389,23.150000,-0.094592,0.040116,0.013942,0.994610,0.036714,1.278722,0.317591
1390,23.166667,-0.094925,0.044131,0.017189,0.994357,0.040212,1.278375,0.318281
1391,23.183333,-0.093830,0.046744,0.016500,0.994353,0.043901,1.277978,0.318709
1392,23.200000,-0.095721,0.052148,0.015954,0.993913,0.047505,1.277709,0.319294
1393,23.216667,-0.094528,0.053362,0.015565,0.993969,0.051085,1.277305,0.319650
1394,23.233333,-0.094384,0.055910,0.013442,0.993874,0.054319,1.277211,0.320485
1395,23.250000,-0.092218,0.059026,0.013210,0.993900,0.057214,1.276990,0.321053
1396,23.266667,-0.095041,0.061299,0.013446,0.993493,0.060471,1.276684,0.321463
1397,23.283333,-0.091052,0.059984,0.015143,0.993923,0.063486,1.276299,0.322013
1398,23.300000,-0.091458,0.063006,0.016080,0.993684,0.066309,1.276160,0.323037
1399,23.316667,-0.091330,0.060362,0.019428,0.993800,0.069069,1.275888,0.323105
1400,23.333333,-0.089684,0.060927,0.018465,0.993933,0.071602,1.275956,0.323588
1401,23.350000,-0.091941,0.060538,0.019706,0.993727,0.074114,1.276081,0.323959
1402,23.366667,-0.092380,0.059949,0.022896,0.993654,0.076505,1.276270,0.324183
1403,23.383333,-0.091830,0.060246,0.021480,0.993719,0.078643,1.276452,0.324572
1404,23.400000,-0.093177,0.059405,0.020735,0.993660,0.080682,1.276513,0.325139
1405,23.416667,-0.089469,0.054885,0.016618,0.994337,0.083406,1.277072,0.325736
1406,23.433333,-0.094367,0.062181,0.022015,0.993350,0.084922,1.276564,0.326751
1407,23.450000,-0.088819,0.057434,0.016806,0.994249,0.087473,1.276972,0.327317
1408,23.466667,-0.092163,0.061789,0.022603,0.993568,0.088870,1.276154,0.328306
1409,23.483333,-0.086113,0.056865,0.014798,0.994551,0.091192,1.276568,0.328692
1410,23.500000,-0.091087,0.062257,0.023101,0.993626,0.092541,1.276257,0.329678
1411,23.516667,-0.090528,0.062030,0.021425,0.993729,0.094282,1.276524,0.330311
1412,23.533333,-0.091020,0.060801,0.022660,0.993733,0.095941,1.276535,0.330718
1413,23.550000,-0.086034,0.054689,0.016128,0.994659,0.097597,1.276953,0.330774
1414,23.566667,-0.091123,0.059429,0.024017,0.993775,0.098772,1.276774,0.331525
1415,23.583333,-0.091272,0.058405,0.024246,0.993816,0.099777,1.276796,0.331841
1416,23.600000,-0.090347,0.057517,0.023109,0.993980,0.101046,1.276864,0.332208
1417,23.616667,-0.089865,0.057560,0.023423,0.994013,0.102121,1.276899,0.332574
1418,23.633333,-0.090354,0.056824,0.023119,0.994018,0.103257,1.276684,0.332957
1419,23.650000,-0.090694,0.055817,0.023371,0.994039,0.104007,1.276470,0.333134
1420,23.666667,-0.089683,0.056199,0.022038,0.994139,0.104917,1.276542,0.333619
1421,23.683333,-0.088770,0.054701,0.021700,0.994312,0.105517,1.276387,0.333846
1422,23.700000,-0.089639,0.052993,0.022530,0.994308,0.106107,1.276384,0.333953
1423,23.716667,-0.089133,0.052860,0.021387,0.994386,0.106429,1.276342,0.334076
1424,23.733333,-0.089048,0.052548,0.020425,0.994431,0.106759,1.276287,0.334166
1425,23.750000,-0.089479,0.052530,0.019903,0.994403,0.107092,1.276270,0.334211
1426,23.766667,-0.086743,0.056228,0.015235,0.994526,0.107176,1.276536,0.334787
1427,23.783333,-0.086116,0.056282,0.013453,0.994603,0.107517,1.276317,0.334769
1428,23.800000,-0.087429,0.052524,0.015178,0.994669,0.107976,1.275962,0.334517
1429,23.816667,-0.087619,0.051733,0.015058,0.994696,0.108085,1.275797,0.334600
1430,23.833333,-0.088278,0.051685,0.015286,0.994637,0.108300,1.275611,0.334707
1431,23.850000,-0.087793,0.051019,0.014933,0.994719,0.108420,1.275429,0.334792
1432,23.866667,-0.088574,0.049515,0.014537,0.994732,0.108590,1.275207,0.334824
1433,23.883333,-0.088243,0.049753,0.014517,0.994750,0.108627,1.275034,0.334826
1434,23.900000,-0.087580,0.049348,0.015009,0.994821,0.108737,1.274830,0.334817
1435,23.916667,-0.087699,0.049075,0.015572,0.994816,0.108781,1.274631,0.334796
1436,23.933333,-0.090723,0.046790,0.019681,0.994582,0.108885,1.274262,0.334584
1437,23.950000,-0.089304,0.046315,0.018240,0.994760,0.108874,1.274240,0.334452
1438,23.966667,-0.088873,0.046033,0.018078,0.994815,0.108927,1.274194,0.334316
1439,23.983333,-0.086444,0.046838,0.014253,0.995053,0.108825,1.274432,0.334444
1440,24.000000,-0.087056,0.045407,0.013821,0.995072,0.108694,1.274448,0.334324
1441,24.016667,-0.086777,0.045030,0.013835,0.995113,0.108633,1.274432,0.334262
1442,24.033333,-0.087018,0.044592,0.013455,0.995117,0.108539,1.274420,0.334197
1443,24.050000,-0.087078,0.043103,0.013231,0.995181,0.108508,1.274442,0.334215
1444,24.066667,-0.087004,0.043167,0.012562,0.995193,0.108371,1.274401,0.334181
1445,24.083333,-0.086882,0.041997,0.012508,0.995254,0.108305,1.274419,0.334215
1446,24.100000,-0.087342,0.041371,0.012312,0.995243,0.108120,1.274445,0.334213
1447,24.116667,-0.087600,0.040897,0.012126,0.995242,0.107838,1.274424,0.334191
1448,24.133333,-0.086370,0.040166,0.010381,0.995399,0.107329,1.274380,0.334106
1449,24.150000,-0.086720,0.039311,0.010419,0.995402,0.107046,1.274431,0.334179
1450,24.166667,-0.086980,0.037982,0.010835,0.995427,0.106755,1.274464,0.334296
1451,24.183333,-0.086631,0.037259,0.010655,0.995486,0.106571,1.274423,0.334327
1452,24.200000,-0.085677,0.037011,0.011104,0.995573,0.106338,1.274440,0.334337
1453,24.216667,-0.088288,0.035889,0.011606,0.995381,0.106072,1.274173,0.334407
1454,24.233333,-0.086914,0.035790,0.009800,0.995525,0.105841,1.274230,0.334440
1455,24.250000,-0.086265,0.036424,0.009477,0.995561,0.105597,1.274218,0.334446
1456,24.266667,-0.087631,0.035283,0.012144,0.995454,0.105398,1.274066,0.334456
1457,24.283333,-0.086719,0.035616,0.010368,0.995542,0.105264,1.274190,0.334437
1458,24.300000,-0.086193,0.035258,0.010503,0.995599,0.105054,1.274123,0.334394
1459,24.316667,-0.085749,0.035310,0.010535,0.995635,0.104780,1.274135,0.334300
1460,24.333333,-0.086893,0.035120,0.011442,0.995533,0.104433,1.274166,0.334154
1461,24.350000,-0.087307,0.034511,0.010955,0.995523,0.104116,1.274186,0.334077
1462,24.366667,-0.087910,0.034396,0.010700,0.995477,0.103871,1.274300,0.333957
1463,24.383333,-0.089944,0.035198,0.009539,0.995279,0.103535,1.274524,0.333862
1464,24.400000,-0.089490,0.034935,0.008976,0.995334,0.103119,1.274514,0.333708
1465,24.416667,-0.089684,0.034484,0.008470,0.995337,0.102867,1.274595,0.333615
1466,24.433333,-0.089178,0.034100,0.008371,0.995397,0.102606,1.274557,0.333640
1467,24.450000,-0.088993,0.033168,0.008787,0.995441,0.102202,1.274572,0.333715
1468,24.466667,-0.089396,0.034097,0.009392,0.995368,0.101806,1.274544,0.333725
1469,24.483333,-0.089445,0.034129,0.011188,0.995344,0.101362,1.274558,0.333661
1470,24.500000,-0.090331,0.034002,0.010763,0.995273,0.100982,1.274525,0.333699
1471,24.516667,-0.089273,0.034302,0.011786,0.995347,0.100697,1.274519,0.333717
1472,24.533333,-0.089477,0.033748,0.010735,0.995359,0.100298,1.274376,0.333813
1473,24.550000,-0.089653,0.034272,0.011021,0.995322,0.099933,1.274272,0.333906
1474,24.566667,-0.089713,0.034656,0.011433,0.995299,0.099547,1.274200,0.334048
1475,24.583333,-0.088578,0.034674,0.010281,0.995413,0.099174,1.273967,0.334101
1476,24.600000,-0.089060,0.034988,0.009707,0.995364,0.098719,1.273885,0.334244
1477,24.616667,-0.088744,0.033966,0.010370,0.995421,0.098306,1.273719,0.334346
1478,24.633333,-0.088994,0.034355,0.011248,0.995376,0.097819,1.273465,0.334502
1479,24.650000,-0.088890,0.033494,0.010661,0.995421,0.097478,1.273339,0.334759
1480,24.666667,-0.087902,0.034368,0.012211,0.995461,0.097033,1.272846,0.335010
1481,24.683333,-0.086369,0.032125,0.011609,0.995677,0.096417,1.272185,0.335432
1482,24.700000,-0.087240,0.032627,0.012046,0.995580,0.095754,1.271817,0.335728
1483,24.716667,-0.085606,0.031586,0.012960,0.995744,0.095125,1.271351,0.336009
1484,24.733333,-0.084453,0.031999,0.012047,0.995841,0.094487,1.270831,0.336373
