Format Version,1.22,Take Name,Take 2022-05-25 02.04.15 PM_002,Capture Frame Rate,120.000000,Export Frame Rate,60.000000,Capture Start Time,2022-05-25 05.22.38.302 PM,Total Frames in Take,2969,Total Exported Frames,1485,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
48,0.800000,0.076049,0.037862,-0.004125,-0.996376,0.021638,1.273514,0.142683,0.000196,0.055341,1.270179,0.104968,0.972518,-0.015537,1.277847,0.193079,0.956946,0.054393,1.277730,0.169743,0.980233,-0.007643,1.268300,0.102943,0.940920,0.055452,1.269817,0.105059,-0.015624,1.277564,0.192888,0.054495,1.278066,0.169616,-0.007773,1.268610,0.103171,-0.171530,1.118011,-1.395160,,,,,,,,,,,,,,,,,,,,,,,,
49,0.816667,0.075250,0.039220,-0.005116,-0.996380,0.021695,1.273602,0.142963,0.000394,0.055501,1.270400,0.105329,0.911388,-0.015618,1.277774,0.193271,0.955694,0.054371,1.277849,0.170113,0.948329,-0.007474,1.268383,0.103140,0.931074,0.055843,1.270153,0.105734,-0.015641,1.277568,0.193071,0.054428,1.278072,0.169740,-0.007843,1.268610,0.103329,-0.171596,1.118050,-1.395169,,,,,,,,,,,,,,,,,,,,,,,,
50,0.833333,0.076144,0.038838,-0.003672,-0.996333,0.021690,1.273458,0.143092,0.000284,0.055466,1.270091,0.105446,0.945567,-0.015584,1.277827,0.193412,0.958751,0.054393,1.277652,0.170217,0.973871,-0.007516,1.268260,0.103293,0.939099,0.055754,1.269715,0.105652,-0.015650,1.277537,0.193198,0.054507,1.277994,0.170024,-0.007856,1.268581,0.103503,-0.171570,1.118049,-1.395154,,,,,,,,,,,,,,,,,,,,,,,,
51,0.850000,0.075836,0.038376,-0.003135,-0.996377,0.021766,1.273400,0.143319,0.000319,0.055507,1.270021,0.105642,0.942595,-0.015460,1.277778,0.193673,0.963503,0.054497,1.277541,0.170419,0.953227,-0.007479,1.268261,0.103541,0.935201,0.055799,1.269631,0.105891,-0.015566,1.277486,0.193532,0.054706,1.277910,0.170226,-0.007876,1.268578,0.103633,-0.171540,1.118003,-1.395145,,,,,,,,,,,,,,,,,,,,,,,,
52,0.866667,0.075399,0.038760,-0.003862,-0.996392,0.021779,1.273400,0.143515,0.000337,0.055549,1.270103,0.105857,0.933090,-0.015487,1.277678,0.193849,0.963522,0.054486,1.277568,0.170640,0.949027,-0.007432,1.268248,0.103714,0.937578,0.055844,1.269791,0.106163,-0.015574,1.277438,0.193712,0.054682,1.277867,0.170409,-0.007834,1.268504,0.103784,-0.171578,1.118032,-1.395151,,,,,,,,,,,,,,,,,,,,,,,,
53,0.883333,0.075856,0.038422,-0.003303,-0.996373,0.021781,1.273264,0.143641,0.000310,0.055526,1.269894,0.105966,0.945954,-0.015450,1.277631,0.193993,0.966829,0.054509,1.277417,0.170743,0.955900,-0.007459,1.268113,0.103862,0.941461,0.055810,1.269490,0.106257,-0.015581,1.277334,0.193894,0.054704,1.277795,0.170464,-0.007804,1.268436,0.103953,-0.171571,1.118036,-1.395156,,,,,,,,,,,,,,,,,,,,,,,,
54,0.900000,0.075344,0.039032,-0.002971,-0.996389,0.021795,1.273173,0.143951,0.000275,0.055585,1.269825,0.106316,0.946243,-0.015497,1.277507,0.194260,0.967117,0.054491,1.277280,0.171099,0.954796,-0.007398,1.268079,0.104130,0.942175,0.055817,1.269433,0.106476,-0.015556,1.277218,0.194114,0.054713,1.277662,0.171069,-0.007803,1.268389,0.104148,-0.171533,1.118041,-1.395156,,,,,,,,,,,,,,,,,,,,,,,,
55,0.916667,0.075443,0.037941,-0.003939,-0.996420,0.021668,1.273027,0.144260,0.000389,0.055376,1.269728,0.106547,0.958573,-0.015515,1.277309,0.194655,0.975628,0.054419,1.277199,0.171331,0.958863,-0.007608,1.267871,0.104508,0.934372,0.055770,1.269373,0.106708,-0.015589,1.277029,0.194378,0.054664,1.277538,0.171284,-0.008205,1.268178,0.104684,-0.171574,1.118045,-1.395174,,,,,,,,,,,,,,,,,,,,,,,,
56,0.933333,0.075340,0.037771,-0.003996,-0.996434,0.021665,1.272924,0.144501,0.000366,0.055360,1.269636,0.106776,0.941852,-0.015501,1.277193,0.194910,0.957695,0.054425,1.277094,0.171561,0.959234,-0.007625,1.267773,0.104758,0.896702,0.055753,1.269254,0.106898,-0.015590,1.276901,0.194679,0.054665,1.277457,0.171531,-0.008198,1.268097,0.104908,-0.171596,1.118101,-1.395188,,,,,,,,,,,,,,,,,,,,,,,,
57,0.950000,0.072753,0.036326,-0.001860,-0.996687,0.021558,1.272922,0.144935,0.000355,0.055141,1.269691,0.107105,0.936630,-0.015459,1.277080,0.195463,0.942842,0.054406,1.276806,0.171932,0.987777,-0.007856,1.268109,0.105242,0.904011,0.055508,1.269205,0.107266,-0.015458,1.276703,0.195062,0.054508,1.277231,0.171841,-0.008351,1.268542,0.105593,-0.171123,1.117975,-1.395133,,,,,,,,,,,,,,,,,,,,,,,,
58,0.966667,0.072557,0.036218,-0.001440,-0.996705,0.021582,1.272828,0.145172,0.000362,0.055157,1.269586,0.107335,0.933925,-0.015424,1.276996,0.195706,0.945212,0.054437,1.276674,0.172164,0.981348,-0.007843,1.268057,0.105481,0.906324,0.055547,1.269062,0.107523,-0.015450,1.276599,0.195348,0.054550,1.277131,0.172026,-0.008340,1.268515,0.105810,-0.171124,1.117951,-1.395151,,,,,,,,,,,,,,,,,,,,,,,,
59,0.983333,0.073124,0.036407,-0.001399,-0.996657,0.021562,1.272789,0.145412,0.000304,0.055151,1.269501,0.107592,0.945964,-0.015463,1.277018,0.195927,0.955367,0.054407,1.276663,0.172413,0.976882,-0.007848,1.267976,0.105715,0.926114,0.055538,1.268998,0.107687,-0.015579,1.276656,0.195750,0.054531,1.277108,0.172273,-0.008256,1.268394,0.105947,-0.171585,1.118081,-1.395183,,,,,,,,,,,,,,,,,,,,,,,,
60,1.000000,0.075403,0.036673,-0.004820,-0.996467,0.021686,1.272547,0.145606,0.000236,0.055299,1.269301,0.107804,0.970528,-0.015370,1.276771,0.196100,0.968433,0.054503,1.276770,0.172589,0.977320,-0.007688,1.267346,0.105932,0.965106,0.055584,1.268949,0.107846,-0.015491,1.276511,0.195983,0.054568,1.277083,0.172439,-0.007922,1.267642,0.106163,-0.171578,1.118067,-1.395161,,,,,,,,,,,,,,,,,,,,,,,,
61,1.016667,0.074195,0.037000,-0.003873,-0.996550,0.021822,1.272593,0.145790,0.000213,0.055459,1.269382,0.108005,0.960376,-0.015265,1.276756,0.196265,0.957669,0.054625,1.276691,0.172809,0.979368,-0.007530,1.267542,0.106080,0.947884,0.055617,1.268987,0.108024,-0.015414,1.276464,0.196176,0.054679,1.277050,0.172627,-0.007597,1.267874,0.106335,-0.171092,1.117732,-1.395066,,,,,,,,,,,,,,,,,,,,,,,,
62,1.033333,0.074230,0.036867,-0.004125,-0.996551,0.021878,1.272604,0.145969,0.000200,0.055504,1.269406,0.108174,0.977526,-0.015196,1.276754,0.196455,0.960700,0.054687,1.276721,0.172977,0.974637,-0.007484,1.267535,0.106268,0.955388,0.055664,1.269016,0.108194,-0.015335,1.276461,0.196331,0.054767,1.277078,0.172834,-0.007590,1.267865,0.106519,-0.171526,1.118022,-1.395146,,,,,,,,,,,,,,,,,,,,,,,,
63,1.050000,0.072476,0.035685,-0.002002,-0.996730,0.021832,1.272701,0.146289,0.000424,0.055367,1.269498,0.108414,0.964367,-0.015120,1.276824,0.196867,0.932032,0.054714,1.276578,0.173245,0.962847,-0.007633,1.267904,0.106632,0.904465,0.055719,1.268952,0.108357,-0.015375,1.276387,0.196568,0.054795,1.277061,0.172998,-0.007836,1.268422,0.107264,-0.171553,1.117999,-1.395136,,,,,,,,,,,,,,,,,,,,,,,,
64,1.066667,0.072019,0.035277,-0.001588,-0.996778,0.021938,1.272664,0.146465,0.000412,0.055442,1.269469,0.108561,0.958452,-0.014972,1.276771,0.197075,0.917855,0.054844,1.276488,0.173399,0.958000,-0.007561,1.267930,0.106825,0.900218,0.055775,1.268921,0.108533,-0.015247,1.276328,0.196756,0.054997,1.276980,0.173173,-0.007798,1.268442,0.107420,-0.171084,1.117737,-1.395059,,,,,,,,,,,,,,,,,,,,,,,,
65,1.083333,0.072048,0.035381,-0.001742,-0.996772,0.021996,1.272660,0.146680,0.000372,0.055507,1.269473,0.108782,0.961282,-0.014925,1.276758,0.197282,0.926255,0.054895,1.276496,0.173620,0.970836,-0.007495,1.267914,0.107035,0.901843,0.055845,1.268913,0.108730,-0.015137,1.276314,0.196949,0.055009,1.276993,0.173462,-0.007760,1.268432,0.107603,-0.171542,1.118028,-1.395160,,,,,,,,,,,,,,,,,,,,,,,,
66,1.100000,0.072225,0.035353,-0.001106,-0.996761,0.021995,1.272629,0.146990,0.000332,0.055503,1.269387,0.109095,0.962725,-0.014923,1.276790,0.197590,0.935196,0.054898,1.276431,0.173930,0.971366,-0.007500,1.267908,0.107346,0.916741,0.055814,1.268824,0.109080,-0.015122,1.276357,0.197336,0.055003,1.276933,0.173753,-0.007735,1.268410,0.107809,-0.171575,1.118054,-1.395160,,,,,,,,,,,,,,,,,,,,,,,,
67,1.116667,0.072017,0.036771,-0.000488,-0.996725,0.022214,1.272542,0.147326,0.000400,0.055830,1.269283,0.109527,0.926820,-0.014846,1.276717,0.197820,0.933589,0.055043,1.276298,0.174364,0.972666,-0.007169,1.267868,0.107593,0.909133,0.056359,1.268678,0.109576,-0.015040,1.276286,0.197637,0.055134,1.276809,0.174135,-0.007606,1.268382,0.107976,-0.171091,1.117737,-1.395054,,,,,,,,,,,,,,,,,,,,,,,,
68,1.133333,0.071819,0.036125,-0.000721,-0.996763,0.022325,1.272513,0.147549,0.000345,0.055892,1.269282,0.109704,0.926459,-0.014670,1.276655,0.198093,0.932910,0.055188,1.276272,0.174544,0.973101,-0.007109,1.267844,0.107853,0.909962,0.056395,1.268688,0.109774,-0.014774,1.276234,0.197869,0.055240,1.276773,0.174368,-0.007574,1.268350,0.108205,-0.171099,1.117727,-1.395073,,,,,,,,,,,,,,,,,,,,,,,,
69,1.150000,0.072052,0.035719,-0.000893,-0.996761,0.022332,1.272501,0.147722,0.000405,0.055868,1.269261,0.109851,0.917541,-0.014622,1.276657,0.198296,0.933760,0.055217,1.276281,0.174689,0.957908,-0.007134,1.267805,0.108054,0.903377,0.056409,1.268642,0.109974,-0.014738,1.276222,0.198087,0.055237,1.276801,0.174409,-0.007589,1.268338,0.108448,-0.171136,1.117754,-1.395081,,,,,,,,,,,,,,,,,,,,,,,,
70,1.166667,0.075508,0.037775,-0.005207,-0.996416,0.022340,1.272223,0.148025,0.000478,0.056037,1.268999,0.110296,0.910394,-0.014827,1.276424,0.198438,0.940678,0.055095,1.276483,0.175078,0.953781,-0.006944,1.266985,0.108290,0.898507,0.056466,1.268583,0.110175,-0.014753,1.276179,0.198341,0.055197,1.276887,0.175418,-0.007561,1.267255,0.108168,-0.171581,1.118076,-1.395164,,,,,,,,,,,,,,,,,,,,,,,,
71,1.183333,0.074637,0.036349,-0.004281,-0.996539,0.022478,1.272118,0.148182,0.000421,0.056065,1.268896,0.110354,0.899053,-0.014544,1.276302,0.198703,0.970864,0.055314,1.276264,0.175152,0.915849,-0.006925,1.267010,0.108516,0.887668,0.056527,1.268567,0.110392,-0.014591,1.276079,0.198592,0.055533,1.276584,0.175261,-0.007580,1.267253,0.108482,-0.171044,1.117731,-1.395041,,,,,,,,,,,,,,,,,,,,,,,,
72,1.200000,0.074047,0.036427,-0.003755,-0.996582,0.022376,1.272082,0.148495,0.000300,0.055969,1.268873,0.110671,0.948684,-0.014653,1.276241,0.199013,0.988987,0.055211,1.276162,0.175478,0.960006,-0.007023,1.267052,0.108817,0.909018,0.056309,1.268595,0.110788,-0.014619,1.276043,0.198878,0.055382,1.276443,0.175574,-0.007597,1.267261,0.108740,-0.171088,1.117725,-1.395046,,,,,,,,,,,,,,,,,,,,,,,,
73,1.216667,0.072056,0.036865,-0.000899,-0.996719,0.022373,1.272185,0.148790,0.000333,0.055996,1.268950,0.110995,0.946289,-0.014698,1.276335,0.199278,0.956371,0.055195,1.275972,0.175831,0.982131,-0.007002,1.267483,0.109054,0.900445,0.056369,1.268459,0.111107,-0.014702,1.275969,0.198954,0.055336,1.276412,0.175820,-0.007542,1.267908,0.109294,-0.171096,1.117748,-1.395044,,,,,,,,,,,,,,,,,,,,,,,,
74,1.233333,0.071614,0.036649,-0.000413,-0.996759,0.022368,1.272155,0.149012,0.000341,0.055975,1.268923,0.111203,0.945485,-0.014680,1.276295,0.199518,0.958909,0.055204,1.275885,0.176046,0.978039,-0.007025,1.267518,0.109283,0.897885,0.056378,1.268404,0.111315,-0.014703,1.275914,0.199220,0.055356,1.276350,0.176020,-0.007592,1.267964,0.109510,-0.171060,1.117760,-1.395036,,,,,,,,,,,,,,,,,,,,,,,,
75,1.250000,0.071541,0.036599,-0.000603,-0.996766,0.022418,1.272102,0.149229,0.000340,0.056021,1.268888,0.111414,0.940668,-0.014625,1.276221,0.199740,0.956574,0.055256,1.275841,0.176258,0.982102,-0.006979,1.267460,0.109502,0.901824,0.056404,1.268404,0.111557,-0.014600,1.275863,0.199417,0.055364,1.276271,0.176225,-0.007521,1.267876,0.109732,-0.171086,1.117744,-1.395055,,,,,,,,,,,,,,,,,,,,,,,,
76,1.266667,0.071652,0.036475,-0.000632,-0.996762,0.022429,1.272100,0.149415,0.000350,0.056023,1.268877,0.111593,0.936930,-0.014602,1.276229,0.199934,0.954844,0.055273,1.275846,0.176435,0.979559,-0.006978,1.267447,0.109697,0.900579,0.056411,1.268399,0.111752,-0.014566,1.275874,0.199613,0.055373,1.276271,0.176394,-0.007528,1.267857,0.109916,-0.171560,1.118072,-1.395158,,,,,,,,,,,,,,,,,,,,,,,,
77,1.283333,0.071128,0.036278,-0.000688,-0.996807,0.022452,1.272041,0.149633,0.000344,0.056030,1.268863,0.111794,0.924242,-0.014559,1.276113,0.200172,0.940037,0.055307,1.275763,0.176644,0.955890,-0.006970,1.267427,0.109922,0.923541,0.056416,1.268376,0.111910,-0.014649,1.275759,0.199957,0.055513,1.276210,0.176590,-0.007497,1.267833,0.110086,-0.171535,1.118025,-1.395131,,,,,,,,,,,,,,,,,,,,,,,,
78,1.300000,0.070881,0.035685,-0.000843,-0.996846,0.022492,1.271995,0.149795,0.000311,0.056026,1.268843,0.111914,0.947491,-0.014459,1.276033,0.200380,0.970878,0.055378,1.275711,0.176768,0.971841,-0.006977,1.267393,0.110117,0.909303,0.056412,1.268338,0.112030,-0.014494,1.275679,0.200199,0.055530,1.276172,0.176739,-0.007503,1.267805,0.110222,-0.171078,1.117732,-1.395045,,,,,,,,,,,,,,,,,,,,,,,,
79,1.316667,0.070867,0.035669,-0.001165,-0.996847,0.022466,1.271973,0.149946,0.000304,0.055999,1.268842,0.112062,0.947828,-0.014483,1.275987,0.200534,0.971843,0.055352,1.275710,0.176917,0.971522,-0.007003,1.267352,0.110271,0.912761,0.056382,1.268345,0.112189,-0.014510,1.275639,0.200359,0.055494,1.276163,0.176879,-0.007523,1.267755,0.110366,-0.171557,1.118031,-1.395157,,,,,,,,,,,,,,,,,,,,,,,,
80,1.333333,0.070543,0.035897,-0.001164,-0.996862,0.022405,1.271889,0.150126,0.000339,0.055955,1.268785,0.112256,0.939662,-0.014568,1.275869,0.200700,0.960111,0.055279,1.275611,0.177114,0.968802,-0.007046,1.267292,0.110434,0.913059,0.056375,1.268267,0.112305,-0.014656,1.275512,0.200559,0.055434,1.276077,0.177088,-0.007550,1.267707,0.110559,-0.171600,1.118059,-1.395173,,,,,,,,,,,,,,,,,,,,,,,,
81,1.350000,0.070179,0.035824,-0.000804,-0.996891,0.022446,1.271823,0.150282,0.000365,0.055990,1.268724,0.112406,0.933503,-0.014519,1.275790,0.200862,0.954909,0.055325,1.275501,0.177269,0.959726,-0.007012,1.267276,0.110589,0.916789,0.056417,1.268219,0.112432,-0.014659,1.275449,0.200782,0.055519,1.275957,0.177243,-0.007502,1.267668,0.110674,-0.171551,1.118019,-1.395136,,,,,,,,,,,,,,,,,,,,,,,,
82,1.366667,0.069628,0.035906,-0.000123,-0.996927,0.022501,1.271789,0.150462,0.000389,0.056050,1.268690,0.112591,0.933992,-0.014472,1.275746,0.201038,0.946809,0.055377,1.275393,0.177462,0.960992,-0.006953,1.267327,0.110757,0.907426,0.056504,1.268142,0.112663,-0.014638,1.275361,0.200891,0.055602,1.275885,0.177381,-0.007485,1.267771,0.110923,-0.171131,1.117735,-1.395073,,,,,,,,,,,,,,,,,,,,,,,,
83,1.383333,0.069381,0.036162,-0.000300,-0.996935,0.022481,1.271698,0.150582,0.000373,0.056050,1.268631,0.112726,0.934441,-0.014518,1.275616,0.201142,0.947559,0.055343,1.275302,0.177600,0.962403,-0.006952,1.267243,0.110860,0.909129,0.056504,1.268077,0.112781,-0.014677,1.275227,0.200995,0.055540,1.275795,0.177516,-0.007461,1.267693,0.111045,-0.171158,1.117740,-1.395082,,,,,,,,,,,,,,,,,,,,,,,,
84,1.400000,0.069270,0.036214,-0.000185,-0.996940,0.022526,1.271592,0.150669,0.000367,0.056099,1.268527,0.112816,0.927812,-0.014478,1.275506,0.201225,0.954381,0.055385,1.275183,0.177691,0.958560,-0.006903,1.267153,0.110943,0.910747,0.056529,1.267982,0.112872,-0.014671,1.275125,0.201110,0.055595,1.275671,0.177580,-0.007363,1.267589,0.111119,-0.171568,1.118046,-1.395155,,,,,,,,,,,,,,,,,,,,,,,,
85,1.416667,0.070130,0.035327,-0.001663,-0.996911,0.022475,1.271507,0.150860,0.000481,0.055982,1.268464,0.112946,0.919231,-0.014440,1.275411,0.201482,0.925523,0.055377,1.275238,0.177811,0.959589,-0.007020,1.266913,0.111200,0.883209,0.056539,1.267939,0.112973,-0.014666,1.275024,0.201235,0.055649,1.275702,0.177729,-0.007660,1.267363,0.111519,-0.171092,1.117747,-1.395082,,,,,,,,,,,,,,,,,,,,,,,,
86,1.433333,0.069039,0.036691,-0.000996,-0.996939,0.022710,1.271417,0.150970,0.000288,0.056321,1.268424,0.113145,0.920264,-0.014342,1.275248,0.201497,0.926405,0.055541,1.275053,0.178022,0.942603,-0.006678,1.266944,0.111218,0.872159,0.056542,1.267915,0.113097,-0.014608,1.274868,0.201336,0.055784,1.275524,0.177950,-0.006888,1.267355,0.111499,-0.171568,1.118015,-1.395162,,,,,,,,,,,,,,,,,,,,,,,,
87,1.450000,0.068872,0.036828,-0.001366,-0.996945,0.022691,1.271338,0.151092,0.000261,0.056311,1.268381,0.113272,0.960479,-0.014376,1.275124,0.201611,0.942331,0.055513,1.274991,0.178151,0.975747,-0.006685,1.266854,0.111331,0.953220,0.056574,1.267825,0.113235,-0.014612,1.274723,0.201525,0.055666,1.275493,0.178024,-0.006874,1.267297,0.111584,-0.171569,1.118044,-1.395159,,,,,,,,,,,,,,,,,,,,,,,,
88,1.466667,0.068774,0.037926,-0.001202,-0.996910,0.022812,1.271255,0.151272,0.000345,0.056516,1.268301,0.113526,0.932200,-0.014366,1.275037,0.201710,0.946483,0.055575,1.274897,0.178405,0.963165,-0.006476,1.266784,0.111446,0.936160,0.056939,1.267708,0.113665,-0.014563,1.274626,0.201625,0.055703,1.275416,0.178133,-0.006829,1.267254,0.111674,-0.171125,1.117980,-1.395143,,,,,,,,,,,,,,,,,,,,,,,,
89,1.483333,0.068088,0.038449,-0.001872,-0.996936,0.022844,1.271160,0.151437,0.000272,0.056588,1.268305,0.113719,0.951572,-0.014387,1.274822,0.201845,0.971132,0.055576,1.274814,0.178606,0.980182,-0.006400,1.266699,0.111577,0.921730,0.056929,1.267653,0.113752,-0.014377,1.274378,0.201638,0.055635,1.275395,0.178624,-0.006826,1.267222,0.111741,-0.171114,1.117734,-1.395074,,,,,,,,,,,,,,,,,,,,,,,,
90,1.500000,0.068730,0.036356,-0.002118,-0.996970,0.022715,1.271084,0.151562,0.000455,0.056301,1.268185,0.113706,0.915464,-0.014304,1.274806,0.202121,0.924496,0.055561,1.274778,0.178588,0.968096,-0.006696,1.266567,0.111831,0.898914,0.056695,1.267626,0.114000,-0.014367,1.274372,0.201675,0.055717,1.275264,0.178345,-0.007201,1.267060,0.112252,-0.171603,1.118069,-1.395182,,,,,,,,,,,,,,,,,,,,,,,,
91,1.516667,0.069205,0.036820,-0.002487,-0.996920,0.022720,1.271079,0.151719,0.000381,0.056341,1.268168,0.113896,0.917063,-0.014347,1.274821,0.202242,0.924802,0.055538,1.274824,0.178770,0.966468,-0.006653,1.266500,0.111967,0.896732,0.056709,1.267554,0.114042,-0.014318,1.274353,0.201797,0.055642,1.275361,0.178724,-0.007182,1.267039,0.112329,-0.171560,1.118040,-1.395161,,,,,,,,,,,,,,,,,,,,,,,,
92,1.533333,0.068438,0.036296,-0.001967,-0.996993,0.022773,1.271002,0.151783,0.000406,0.056354,1.268116,0.113923,0.932756,-0.014240,1.274704,0.202349,0.931812,0.055622,1.274671,0.178808,0.978924,-0.006644,1.266517,0.112053,0.893179,0.056707,1.267551,0.114105,-0.014269,1.274267,0.201902,0.055804,1.275172,0.178733,-0.007183,1.267015,0.112411,-0.171117,1.117719,-1.395055,,,,,,,,,,,,,,,,,,,,,,,,
93,1.550000,0.068602,0.036238,-0.001798,-0.996984,0.022741,1.270964,0.151857,0.000398,0.056317,1.268054,0.113994,0.944009,-0.014266,1.274695,0.202424,0.937008,0.055594,1.274629,0.178878,0.963728,-0.006680,1.266476,0.112130,0.902219,0.056687,1.267493,0.114158,-0.014317,1.274262,0.201997,0.055777,1.275126,0.178791,-0.007213,1.266971,0.112500,-0.171545,1.118026,-1.395157,,,,,,,,,,,,,,,,,,,,,,,,
94,1.566667,0.068674,0.036200,-0.001543,-0.996981,0.022739,1.270890,0.151933,0.000387,0.056312,1.267958,0.114070,0.937181,-0.014264,1.274646,0.202502,0.934887,0.055595,1.274541,0.178953,0.979939,-0.006686,1.266413,0.112209,0.898714,0.056688,1.267379,0.114227,-0.014327,1.274202,0.202084,0.055764,1.275051,0.178844,-0.007198,1.266923,0.112598,-0.171154,1.118015,-1.395163,,,,,,,,,,,,,,,,,,,,,,,,
95,1.583333,0.068127,0.036927,-0.000876,-0.996993,0.022724,1.270708,0.151971,0.000486,0.056352,1.267779,0.114156,0.918414,-0.014352,1.274451,0.202487,0.903590,0.055543,1.274290,0.179045,0.977997,-0.006645,1.266312,0.112196,0.886990,0.056743,1.267182,0.114372,-0.014256,1.273971,0.201915,0.055579,1.274806,0.178945,-0.007189,1.266850,0.112667,-0.171541,1.118003,-1.395146,,,,,,,,,,,,,,,,,,,,,,,,
96,1.600000,0.067760,0.036510,-0.001200,-0.997033,0.022768,1.270615,0.152064,0.000501,0.056364,1.267734,0.114217,0.916101,-0.014267,1.274299,0.202615,0.898526,0.055608,1.274197,0.179111,0.973252,-0.006634,1.266229,0.112312,0.889186,0.056740,1.267129,0.114451,-0.014113,1.273812,0.202043,0.055618,1.274727,0.179043,-0.007189,1.266764,0.112724,-0.171535,1.118038,-1.395157,,,,,,,,,,,,,,,,,,,,,,,,
97,1.616667,0.067245,0.036163,-0.001218,-0.997080,0.022789,1.270424,0.152209,0.000362,0.056359,1.267582,0.114336,0.934665,-0.014210,1.274055,0.202790,0.937982,0.055648,1.273979,0.179237,0.981650,-0.006640,1.266078,0.112473,0.912346,0.056733,1.266984,0.114521,-0.014133,1.273612,0.202427,0.055653,1.274502,0.179133,-0.007109,1.266583,0.112769,-0.171542,1.118007,-1.395126,,,,,,,,,,,,,,,,,,,,,,,,
98,1.633333,0.066417,0.035441,-0.000643,-0.997162,0.022738,1.270312,0.152348,0.000425,0.056253,1.267496,0.114424,0.935957,-0.014188,1.273901,0.202986,0.941945,0.055638,1.273783,0.179338,0.982431,-0.006751,1.266069,0.112645,0.911954,0.056719,1.266865,0.114583,-0.014136,1.273423,0.202515,0.055665,1.274320,0.179229,-0.007320,1.266629,0.113090,-0.171081,1.117728,-1.395031,,,,,,,,,,,,,,,,,,,,,,,,
99,1.650000,0.069690,0.036153,-0.005415,-0.996899,0.022730,1.269943,0.152246,0.000422,0.056302,1.267179,0.114368,0.933078,-0.014270,1.273534,0.202829,0.937050,0.055574,1.273908,0.179236,0.979570,-0.006684,1.265149,0.112551,0.908227,0.056676,1.266824,0.114630,-0.014122,1.273267,0.202543,0.055679,1.274252,0.179270,-0.007340,1.265433,0.112549,-0.171099,1.117779,-1.395063,,,,,,,,,,,,,,,,,,,,,,,,
100,1.666667,0.069209,0.036392,-0.005351,-0.996924,0.022724,1.269838,0.152281,0.000427,0.056314,1.267109,0.114417,0.922540,-0.014300,1.273382,0.202850,0.950218,0.055555,1.273775,0.179291,0.952558,-0.006672,1.265084,0.112567,0.890193,0.056692,1.266768,0.114658,-0.014129,1.273123,0.202555,0.055632,1.274107,0.179346,-0.007327,1.265357,0.112573,-0.171106,1.117754,-1.395053,,,,,,,,,,,,,,,,,,,,,,,,
101,1.683333,0.069538,0.037400,-0.005645,-0.996862,0.022772,1.269734,0.152234,0.000310,0.056438,1.267003,0.114438,0.940286,-0.014354,1.273286,0.202727,0.980995,0.055546,1.273712,0.179306,0.962987,-0.006542,1.264933,0.112465,0.914231,0.056753,1.266667,0.114643,-0.014262,1.273048,0.202562,0.055672,1.274041,0.179355,-0.007097,1.265189,0.112381,-0.171552,1.118024,-1.395138,,,,,,,,,,,,,,,,,,,,,,,,
102,1.700000,0.069292,0.037307,-0.005631,-0.996883,0.022847,1.269681,0.152215,0.000315,0.056506,1.266968,0.114411,0.939992,-0.014270,1.273209,0.202716,0.984274,0.055626,1.273645,0.179282,0.960823,-0.006475,1.264900,0.112449,0.912223,0.056805,1.266640,0.114635,-0.014181,1.272977,0.202558,0.055784,1.273971,0.179343,-0.007047,1.265146,0.112325,-0.171080,1.117742,-1.395061,,,,,,,,,,,,,,,,,,,,,,,,
103,1.716667,0.068921,0.037492,-0.005302,-0.996903,0.022865,1.269613,0.152175,0.000352,0.056538,1.266909,0.114384,0.932951,-0.014271,1.273125,0.202665,0.973548,0.055636,1.273537,0.179260,0.958959,-0.006443,1.264880,0.112394,0.907603,0.056847,1.266603,0.114630,-0.014164,1.272900,0.202454,0.055784,1.273841,0.179306,-0.007032,1.265115,0.112318,-0.171105,1.117715,-1.395051,,,,,,,,,,,,,,,,,,,,,,,,
104,1.733333,0.067471,0.036388,-0.003341,-0.997052,0.022853,1.269720,0.152315,0.000430,0.056441,1.266999,0.114449,0.925647,-0.014170,1.273225,0.202887,0.936322,0.055692,1.273432,0.179346,0.978984,-0.006551,1.265225,0.112576,0.882051,0.056893,1.266525,0.114612,-0.014125,1.272859,0.202442,0.055797,1.273849,0.179302,-0.007190,1.265648,0.112926,-0.171106,1.117779,-1.395063,,,,,,,,,,,,,,,,,,,,,,,,
